wav,words
/content/speechbrain/templates/speech_recognition/data/train/ur0032M3650.wav,وہ رو پڑا۔
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3651.wav,نوجوان کرکٹر حسین طلعت اور اصف علی کا ٹی میں ڈیبیو
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3652.wav,او جی ڈی سی ایل اور گیزپرام کے مابین مشترکہ منصوبوں کے ایم او یوز پر دستخط
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3653.wav,اور اب ہر کوئی اپنا تن ڈھانپٹنے کی کوششوں میں مصروف ہے
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3654.wav,اس مروجہ دانش کے برخلاف
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3655.wav,یورپا فٹبال لیگ رسنل اور ایٹلیٹکو میڈرڈ کے درمیان میچ برابر
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3656.wav,اعضا کی پیوند کاری کرانے والوں کو دوسری خوراک ترجیحی بنیادوں پر دی جارہی ہے
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3657.wav,او ر وہی کریم ہے کہ اپنا کرم کردے ۔
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3658.wav,کنگنا رناوٹ کبڈی کے اکھاڑے میں اتریں گی
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3659.wav,دورہ انگلینڈ اور ائرلینڈ قومی ٹیم سرفرازاحمد کی قیادت میں لندن روانہ
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3660.wav,ھر یہ سوچتا شاید ان کو ابھی تک کوئی کام
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3661.wav,تو انہوں نے الگ الگ اپنی جماعتیں کیوں بنائی ہیں؟
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3662.wav,ممبی بالی ووڈ کی معروف اداکارہ شلپا شیٹھی اور اُن کی فیملی نے کسانوں کے لاکھوں روپے قرض ادا کرنے کا اعلان کیا ہے
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3663.wav,وہ عمودی نہیں بلکہ افقی صورت کا تھا
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3664.wav,عمران خان صاحب کو ادا کرنا پڑے لگتا یہی ہے
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3665.wav,اور دوسرے مختلف موضوعات پر ہزاروں گروپ موجود ہیں۔
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3666.wav,میں دینی مدارس پر کالم لکھوں گا۔
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3667.wav,یہ رومی اور شمس تبریز کے تعلق کا عصری انطباق ہے۔
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3668.wav,طاہر کی جانب نہ دیکھا تھا۔
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3669.wav,تفریحی ٹیکنالوجی استعمال نہ کرنے دیں
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3670.wav,اب کے خزاں ایسی ٹھہری وہ سارے زمانے بھول گئے
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3671.wav,اس نسل کی ایک جوڑی کی بولان کے پہاڑیوں میں بھی موجودگی کی اطلاعات ہے
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3672.wav,سچ ہے ہمیں کو آپ کے شکوے بجا نہ تھے
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3673.wav,بچوں پر تعلیم کے حوالے سے مضراثرات مرتب ہوئے
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3674.wav,صحن گلشن میں بہر مشتاقاں
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3675.wav,میں نہیں یا وفا نہیں باقی
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3676.wav,تو ہے اور اک تغافل پیہم
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3677.wav,دنیا بھر میں انسداد تمباکو نوشی کا دن منایا جارہاہے
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3678.wav,یہ 'تحریک‘ نئے نئے مو ضوعات کا مطالبہ کر تی ہے۔
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3679.wav,غم جہاں ہو رخ یار ہو کہ دست عدو
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3680.wav,مبشر بھائی سیدھے انسان ہے اس لیے امدنی بتا دی
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3681.wav,صحت پر بے شمار مثبت فوائد مرتب کیے ہیں
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3682.wav,ڈیل اسٹین کا ورلڈ کپ کے بعدون ڈےکرکٹ سے ریٹائرمنٹ کا اعلان
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3683.wav,بہت مشکل ہے
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3684.wav,خلیفہ کے حکم کے بغیر نہ وعظ کہتے تھے اور نہ فتویٰ دیتے تھے
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3685.wav,وہی غفورالرحیم ہے کہ ہماری خطائیں بخش دے وہی سلام ہے کہ سلامتی عطافرمائے
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3686.wav,درجے کا بزنس بھی کیا
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3687.wav,وہی غفورالرحیم ہے کہ ہماری خطائیں بخش دے
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3688.wav,یہ قربت نان موومنٹ کو کسی موومنٹ میں بدل سکتی ہے۔
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3689.wav,لیکن توانائی کے متبادل ذرائع ملنے اور انتھک محنت سے تلاش کرنے کی وجہ سے دن بدن تیل کی ضرورت کم ہوتی جارہی ھے
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3690.wav,اور انوشکا شرما سرِ فہرست ہیں
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3691.wav,یہ ہے حقیقت اگر کسی کو بھی انصاف چاہیے
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3692.wav,یقین رکھتا ہوں کہ قوانین کا سختی سے نفاذ کیا جانا چاھیے
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3693.wav,ہمارے ہاں صوبوں کے حالات ایک دوسرے سے مختلف ہیں۔
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3694.wav,ماہر روحانیات: میرے ساتھ ایک دوست ہیں۔
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3695.wav,یہ معجزہ ہماری صلاحیت سے باہر ہے۔
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3696.wav,پشاور تاجروں کا گیس کی غیر اعلانیہ لوڈشیڈنگ کیخلاف احتجاج
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3697.wav,سال میں پہلی بار
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3698.wav,اس نے غم کی وجہ سے چار دن سے کھانا نہیں کھایا
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3699.wav,کھانا کھانے کے بعد ایک گروہ تھک چکا تھا
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3700.wav,مردم شماری کے نتائج کے مطابق چین میں عمر رسیدہ افراد کی آبادی میں تیزی سے اضافہ ہو رہا ہے
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3701.wav,وہ اب بھی ہوتا ہے۔
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3702.wav,ایپل کا کوڑا بھارت کیلئے خزانہ بن سکتا ہے
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3703.wav,بے ترتیبی سے پریشان نہیں ہوتا
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3704.wav,وہ اپنے معاملات ریاست کو سونپتا ہے۔
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3705.wav,اسلام باد قومی ایئرلائن اور اسٹیل ملزکے نجکاری پلان کی منظوری
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3706.wav,پچھلے چند دنو ں سے ایک ہزار سے زیادہ نئے مریض سامنے آرہے تھے
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3707.wav,مانا کہ تم کہا کیے اور وہ سنا کیے
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3708.wav,وہاں لوگوں کے مذہبی جذبات سے بھی کھیلاجا رہا ہے۔
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3709.wav,کسی میں جرات نہیں کہ مجھے کمزور کر سکے
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3710.wav,پاکستان کے زرمبادلہ کے ذخائر اکیس ارب ڈالر کی سطح تک پہنچ گئے
/content/speechbrain/templates/speech_recognition/data/train/ur0033F3711.wav,اس علاقے میں گاڑیوں کے پیچھے لٹکنا خطرناک ضرور ہے
/content/speechbrain/templates/speech_recognition/data/train/ur0034M3712.wav,اتنے لوگ آئیں کہ باقی پاکستان کی معیشت تو ایک طرف رہی
/content/speechbrain/templates/speech_recognition/data/train/ur0034M3713.wav,بیگم صاحبہ کے درد مند شعور کی عکاس ہے
/content/speechbrain/templates/speech_recognition/data/train/ur0034M3714.wav,پورا دن کاروبار زندگی میں مشغول اور محنت سے چور تھک کر شاید گاؤں کے تمام لوگ سو چکے تھے
/content/speechbrain/templates/speech_recognition/data/train/ur0034M3715.wav,کیا آپ چاہتے ہیں کہ میں آپ کو اس کے گھر لے جاؤں؟
/content/speechbrain/templates/speech_recognition/data/train/ur0034M3716.wav,کرنے کو بہت کچھ ہے۔
/content/speechbrain/templates/speech_recognition/data/train/ur0034M3717.wav,کہ وہ معدے کے کینسر میں
/content/speechbrain/templates/speech_recognition/data/train/ur0034M3718.wav,سنہالا
/content/speechbrain/templates/speech_recognition/data/train/ur0034M3719.wav,حاسد ہاکی ٹیم کی موجودہ کارکردگی سے خوش نہیں شہباز
/content/speechbrain/templates/speech_recognition/data/train/ur0034M3720.wav,وہ اقتدار کے کھیل میں شریک ہیں۔
/content/speechbrain/templates/speech_recognition/data/train/ur0034M3721.wav,اور آبی بخارات کی موجودگی کے نتیجے میں ہوتا ہے
/content/speechbrain/templates/speech_recognition/data/train/ur0034M3722.wav,کی تصاویر میں دیکھا جاسکتا ہے
/content/speechbrain/templates/speech_recognition/data/train/ur0034M3723.wav,واپس جاکر ہم بھی سو گئے
/content/speechbrain/templates/speech_recognition/data/train/ur0034M3724.wav,تو اس سے خاصی بہتری آ سکتی ہے۔
/content/speechbrain/templates/speech_recognition/data/train/ur0034M3725.wav,ایسے میں ہم کیا کر سکتے ہیں ۔
/content/speechbrain/templates/speech_recognition/data/train/ur0034M3726.wav,انگریز کہاں سے آئے؟
/content/speechbrain/templates/speech_recognition/data/train/ur0034M3727.wav,بھارت پہلے میچ کی شکست کے بعد پریشر میں ہوگاوسیم اکرم
/content/speechbrain/templates/speech_recognition/data/train/ur0034M3728.wav,وہاں میرے ایک دوست وسیم کا گھر ہے جو کئی سالوں سے بند پڑا ہے ۔
/content/speechbrain/templates/speech_recognition/data/train/ur0034M3729.wav,مگر جب یہاں کے لوگوں سے ملاقات ہوئی
/content/speechbrain/templates/speech_recognition/data/train/ur0034M3730.wav,مجھ میں اسے بری خبر سنانے کا حوصلہ نہ تھا
/content/speechbrain/templates/speech_recognition/data/train/ur0034M3731.wav,اب ایک ہی راستہ باقی ہے: ہجرت سوال یہ ہے
/content/speechbrain/templates/speech_recognition/data/train/ur0034M3732.wav,تعمیرِ وطن کے لیے سر جوڑ کے بیٹھو
/content/speechbrain/templates/speech_recognition/data/train/ur0034M3733.wav,آج ان کی معنویت واضح ہے مگر اس وقت کتنے لوگ تھے۔
/content/speechbrain/templates/speech_recognition/data/train/ur0034M3734.wav,یہ خوش آئند بات ہو گی۔
/content/speechbrain/templates/speech_recognition/data/train/ur0034M3735.wav,سوال ذہنوں کا ہے اور ذہن بند ہیں۔
/content/speechbrain/templates/speech_recognition/data/train/ur0034M3736.wav,پانچواں مسئلہ یہ پیدا ہوتا ہے
/content/speechbrain/templates/speech_recognition/data/train/ur0034M3737.wav,اسے ارسطو جیسا استاد ملا تھا
/content/speechbrain/templates/speech_recognition/data/train/ur0034M3738.wav,نہ کوئی مصرف ہے۔
/content/speechbrain/templates/speech_recognition/data/train/ur0034M3739.wav,مایوسی اس بنا پہ بڑھتی جا رہی ہے۔
